x_soleil,y_soleil,x_terre,y_terre
5.15901e-06,1.80949e-05,-0.919671,-0.721893
5.0359e-06,1.843e-05,-0.878634,-0.756619
4.90619e-06,1.87593e-05,-0.835396,-0.78945
4.77003e-06,1.90826e-05,-0.790011,-0.820252
4.62762e-06,1.93994e-05,-0.742538,-0.848887
4.47914e-06,1.97092e-05,-0.693046,-0.875213
4.32483e-06,2.00117e-05,-0.641612,-0.899085
4.16496e-06,2.03063e-05,-0.58832,-0.920355
3.99981e-06,2.05928e-05,-0.533269,-0.938872
3.8297e-06,2.08704e-05,-0.476566,-0.954483
3.655e-06,2.11389e-05,-0.418334,-0.96703
3.47613e-06,2.13978e-05,-0.35871,-0.976358
3.29353e-06,2.16465e-05,-0.297844,-0.982307
3.10772e-06,2.18846e-05,-0.235907,-0.984722
2.91926e-06,2.21116e-05,-0.173085,-0.983446
2.72876e-06,2.23271e-05,-0.109588,-0.97833
2.53693e-06,2.25307e-05,-0.0456437,-0.969227
2.34452e-06,2.27219e-05,0.0184945,-0.956001
2.15235e-06,2.29003e-05,0.0825505,-0.938529
1.96133e-06,2.30657e-05,0.146223,-0.9167
1.77244e-06,2.32177e-05,0.209187,-0.890424
1.58673e-06,2.33562e-05,0.271091,-0.859637
1.40532e-06,2.34811e-05,0.33156,-0.824299
1.22941e-06,2.35923e-05,0.390197,-0.784409
1.06023e-06,2.36899e-05,0.446588,-0.740003
8.99091e-07,2.37742e-05,0.500303,-0.691161
7.47292e-07,2.38456e-05,0.550903,-0.638016
6.0616e-07,2.39047e-05,0.597947,-0.580753
4.76995e-07,2.39522e-05,0.641002,-0.519615
3.6105e-07,2.39889e-05,0.67965,-0.454905
2.59495e-07,2.4016e-05,0.713502,-0.386985
1.73388e-07,2.40347e-05,0.742204,-0.316271
1.03642e-07,2.40465e-05,0.765453,-0.243233
5.09931e-08,2.40528e-05,0.783002,-0.168384
1.59813e-08,2.40553e-05,0.794673,-0.0922707
-1.07167e-09,2.40557e-05,0.800357,-0.015462
-7.03136e-11,2.40558e-05,0.800023,0.0614631
1.88538e-08,2.40573e-05,0.793715,0.137929
5.53496e-08,2.40618e-05,0.78155,0.213378
1.08863e-07,2.40709e-05,0.763712,0.287278
1.78658e-07,2.40862e-05,0.740447,0.359137
2.63847e-07,2.4109e-05,0.712051,0.428507
3.63416e-07,2.41404e-05,0.678861,0.494993
4.7626e-07,2.41814e-05,0.641247,0.558252
6.0121e-07,2.42331e-05,0.599597,0.617998
7.37063e-07,2.42959e-05,0.554312,0.673999
8.82604e-07,2.43706e-05,0.505799,0.726073
1.03663e-06,2.44574e-05,0.454457,0.774089
1.19796e-06,2.45566e-05,0.400681,0.817956
1.36546e-06,2.46685e-05,0.344848,0.857625
1.53804e-06,2.4793e-05,0.287321,0.893082
1.71467e-06,2.49301e-05,0.228443,0.924341
1.89439e-06,2.50796e-05,0.168538,0.95144
2.07628e-06,2.52415e-05,0.107906,0.974442
2.25951e-06,2.54154e-05,0.04683,0.993425
2.44329e-06,2.56011e-05,-0.0144316,1.00848
2.62692e-06,2.57982e-05,-0.0756385,1.01971
2.80971e-06,2.60065e-05,-0.13657,1.02723
2.99107e-06,2.62256e-05,-0.197024,1.03115
3.17044e-06,2.64551e-05,-0.256814,1.03161
3.34731e-06,2.66947e-05,-0.315771,1.02871
3.52122e-06,2.69439e-05,-0.373741,1.0226
3.69175e-06,2.72023e-05,-0.430582,1.0134
3.85849e-06,2.74696e-05,-0.486165,1.00125
4.02112e-06,2.77455e-05,-0.540372,0.986253
4.17929e-06,2.80294e-05,-0.593098,0.968556
4.33273e-06,2.83211e-05,-0.644243,0.948279
4.48116e-06,2.86202e-05,-0.693719,0.925545
4.62433e-06,2.89263e-05,-0.741445,0.900476
4.76204e-06,2.9239e-05,-0.787346,0.873191
4.89407e-06,2.9558e-05,-0.831356,0.843808
5.02024e-06,2.98829e-05,-0.873412,0.812443
5.14037e-06,3.02135e-05,-0.913457,0.779207
5.25432e-06,3.05493e-05,-0.951441,0.744213
5.36194e-06,3.08901e-05,-0.987314,0.707568
5.46311e-06,3.12356e-05,-1.02104,0.66938
5.55769e-06,3.15853e-05,-1.05256,0.629755
5.64558e-06,3.1939e-05,-1.08186,0.588796
5.72669e-06,3.22965e-05,-1.1089,0.546606
5.80091e-06,3.26573e-05,-1.13364,0.503284
5.86816e-06,3.30212e-05,-1.15605,0.458931
5.92837e-06,3.33879e-05,-1.17612,0.413646
5.98146e-06,3.37571e-05,-1.19382,0.367527
6.02736e-06,3.41286e-05,-1.20912,0.32067
6.06602e-06,3.45019e-05,-1.22201,0.273172
6.09737e-06,3.48769e-05,-1.23246,0.225131
6.12137e-06,3.52532e-05,-1.24046,0.176642
6.13798e-06,3.56306e-05,-1.24599,0.127801
6.14714e-06,3.60087e-05,-1.24905,0.078707
6.14883e-06,3.63874e-05,-1.24961,0.0294557
6.14302e-06,3.67661e-05,-1.24767,-0.0198546
6.12967e-06,3.71448e-05,-1.24322,-0.0691249
6.10877e-06,3.75231e-05,-1.23626,-0.118255
6.08029e-06,3.79006e-05,-1.22676,-0.167144
6.04424e-06,3.82771e-05,-1.21475,-0.215688
6.0006e-06,3.86522e-05,-1.2002,-0.263783
5.94938e-06,3.90257e-05,-1.18313,-0.311323
5.89058e-06,3.93972e-05,-1.16353,-0.358198
5.82422e-06,3.97663e-05,-1.14141,-0.404297
5.75032e-06,4.01328e-05,-1.11677,-0.449506
5.66892e-06,4.04963e-05,-1.08964,-0.493708
5.58006e-06,4.08564e-05,-1.06002,-0.536784
5.4838e-06,4.12127e-05,-1.02793,-0.57861
5.38019e-06,4.15649e-05,-0.993398,-0.619058
5.26933e-06,4.19126e-05,-0.956445,-0.658
5.15132e-06,4.22554e-05,-0.917105,-0.695299
5.02625e-06,4.25928e-05,-0.875418,-0.730818
4.89428e-06,4.29244e-05,-0.831426,-0.764414
4.75555e-06,4.32499e-05,-0.785183,-0.795939
4.61025e-06,4.35686e-05,-0.736749,-0.825243
4.45858e-06,4.38803e-05,-0.686193,-0.85217
4.30078e-06,4.41843e-05,-0.633594,-0.87656
4.13713e-06,4.44802e-05,-0.579043,-0.89825
3.96793e-06,4.47676e-05,-0.522644,-0.917073
3.79354e-06,4.50458e-05,-0.464514,-0.932858
3.61436e-06,4.53144e-05,-0.404786,-0.945434
3.43083e-06,4.55728e-05,-0.34361,-0.954627
3.24346e-06,4.58206e-05,-0.281154,-0.960264
3.05282e-06,4.60571e-05,-0.217606,-0.962173
2.85953e-06,4.6282e-05,-0.153177,-0.960185
2.6643e-06,4.64948e-05,-0.0881006,-0.954138
2.46791e-06,4.66948e-05,-0.0226353,-0.94388
2.2712e-06,4.68819e-05,0.0429344,-0.929268
2.07511e-06,4.70555e-05,0.108297,-0.910177
1.88066e-06,4.72153e-05,0.173115,-0.886503
1.68894e-06,4.73611e-05,0.237022,-0.858165
1.50112e-06,4.74929e-05,0.299628,-0.825117
1.31844e-06,4.76104e-05,0.360519,-0.787346
1.14222e-06,4.77139e-05,0.419261,-0.744883
9.73778e-07,4.78035e-05,0.475407,-0.697807
8.14497e-07,4.78797e-05,0.528501,-0.646249
6.65746e-07,4.7943e-05,0.578085,-0.5904
5.28868e-07,4.79942e-05,0.623711,-0.530508
4.05148e-07,4.80342e-05,0.664951,-0.466885
2.95783e-07,4.80641e-05,0.701406,-0.399902
2.01843e-07,4.80852e-05,0.732719,-0.329987
1.24243e-07,4.80989e-05,0.758586,-0.257619
6.37143e-08,4.81069e-05,0.778762,-0.183318
2.07822e-08,4.81107e-05,0.793073,-0.107636
-4.24947e-09,4.81121e-05,0.801416,-0.0311438
-1.13037e-08,4.81128e-05,0.803768,0.0455817
-5.27605e-10,4.81145e-05,0.800176,0.12197
2.77184e-08,4.81188e-05,0.790761,0.197472
7.28791e-08,4.81274e-05,0.775707,0.271566
1.34229e-07,4.81416e-05,0.755257,0.343771
2.10899e-07,4.81629e-05,0.7297,0.413651
3.01908e-07,4.81922e-05,0.699364,0.480823
4.0619e-07,4.82307e-05,0.664603,0.544953
5.22624e-07,4.82791e-05,0.625792,0.605762
6.5006e-07,4.83382e-05,0.583313,0.663022
7.87338e-07,4.84085e-05,0.537554,0.716552
9.33312e-07,4.84903e-05,0.488896,0.76622
1.08686e-06,4.8584e-05,0.437713,0.81193
1.2469e-06,4.86898e-05,0.384367,0.853627
1.4124e-06,4.88077e-05,0.329202,0.891285
1.58236e-06,4.89377e-05,0.272546,0.924908
1.75587e-06,4.90797e-05,0.214709,0.954522
1.93206e-06,4.92336e-05,0.155981,0.980175
2.1101e-06,4.93992e-05,0.0966321,1.00193
2.28926e-06,4.95763e-05,0.0369149,1.01986
2.46881e-06,4.97645e-05,-0.0229376,1.03406
2.64813e-06,4.99637e-05,-0.0827093,1.04462
2.8266e-06,5.01735e-05,-0.142201,1.05164
3.00369e-06,5.03936e-05,-0.201229,1.05523
3.17887e-06,5.06236e-05,-0.259625,1.05551
3.3517e-06,5.08633e-05,-0.317232,1.05258
3.52172e-06,5.11122e-05,-0.373908,1.04656
3.68856e-06,5.137e-05,-0.429521,1.03757
3.85185e-06,5.16364e-05,-0.483951,1.02572
4.01126e-06,5.1911e-05,-0.537087,1.01113
4.16648e-06,5.21936e-05,-0.588825,0.993907
4.31722e-06,5.24837e-05,-0.639072,0.974167
4.46322e-06,5.27809e-05,-0.687742,0.952021
4.60426e-06,5.30851e-05,-0.734753,0.927581
4.74009e-06,5.33959e-05,-0.780032,0.900953
4.87053e-06,5.37128e-05,-0.82351,0.872246
4.99537e-06,5.40358e-05,-0.865124,0.841565
5.11445e-06,5.43643e-05,-0.904815,0.809013
5.22759e-06,5.46981e-05,-0.942529,0.774694
5.33464e-06,5.50369e-05,-0.978213,0.738706
5.43547e-06,5.53804e-05,-1.01182,0.701151
5.52993e-06,5.57284e-05,-1.04331,0.662127
5.61791e-06,5.60804e-05,-1.07264,0.621731
5.69929e-06,5.64363e-05,-1.09976,0.58006
5.77395e-06,5.67957e-05,-1.12465,0.537209
5.84181e-06,5.71584e-05,-1.14727,0.493273
5.90275e-06,5.7524e-05,-1.16758,0.448346
5.95669e-06,5.78923e-05,-1.18556,0.402524
6.00354e-06,5.82631e-05,-1.20118,0.3559
6.04323e-06,5.86359e-05,-1.21441,0.308568
6.07567e-06,5.90106e-05,-1.22522,0.260623
6.1008e-06,5.93869e-05,-1.2336,0.212159
6.11856e-06,5.97644e-05,-1.23952,0.163272
6.12887e-06,6.01429e-05,-1.24296,0.114059
6.13168e-06,6.05221e-05,-1.24389,0.0646169
6.12695e-06,6.09016e-05,-1.24232,0.015044
6.11461e-06,6.12813e-05,-1.2382,-0.0345596
6.09464e-06,6.16608e-05,-1.23155,-0.0840918
6.06698e-06,6.20397e-05,-1.22233,-0.133449
6.03162e-06,6.24178e-05,-1.21054,-0.182526
5.98852e-06,6.27947e-05,-1.19617,-0.231214
5.93766e-06,6.31701e-05,-1.17922,-0.279401
5.87904e-06,6.35437e-05,-1.15968,-0.326976
5.81264e-06,6.39151e-05,-1.13755,-0.37382
5.73848e-06,6.42839e-05,-1.11283,-0.419813
5.65657e-06,6.46499e-05,-1.08552,-0.464831
5.56694e-06,6.50125e-05,-1.05565,-0.508746
5.46962e-06,6.53714e-05,-1.02321,-0.551427
5.36467e-06,6.57261e-05,-0.988222,-0.592737
5.25215e-06,6.60764e-05,-0.950718,-0.632535
5.13216e-06,6.64217e-05,-0.910722,-0.670675
5.00481e-06,6.67615e-05,-0.86827,-0.707006
4.87021e-06,6.70955e-05,-0.823405,-0.741372
4.72854e-06,6.74231e-05,-0.77618,-0.773613
4.57997e-06,6.77438e-05,-0.726655,-0.803562
4.42471e-06,6.80571e-05,-0.674904,-0.831048
4.26303e-06,6.83625e-05,-0.621009,-0.855895
4.09521e-06,6.86594e-05,-0.565069,-0.877923
3.92159e-06,6.89474e-05,-0.507196,-0.896946
3.74255e-06,6.92257e-05,-0.447518,-0.912779
3.55855e-06,6.94939e-05,-0.386183,-0.925231
3.37008e-06,6.97514e-05,-0.323358,-0.934113
3.1777e-06,6.99977e-05,-0.259232,-0.939235
2.98205e-06,7.02321e-05,-0.194017,-0.940412
2.78385e-06,7.04541e-05,-0.12795,-0.937463
2.58389e-06,7.06632e-05,-0.0612973,-0.930217
2.38305e-06,7.08589e-05,0.00564914,-0.918517
2.1823e-06,7.10409e-05,0.0725673,-0.90222
1.98268e-06,7.12087e-05,0.139106,-0.881207
1.78534e-06,7.13621e-05,0.204886,-0.855386
1.5915e-06,7.15009e-05,0.2695,-0.824698
1.40245e-06,7.16251e-05,0.332518,-0.789123
1.21954e-06,7.17346e-05,0.393487,-0.748688
1.04417e-06,7.18298e-05,0.451943,-0.703469
8.77766e-07,7.19111e-05,0.507411,-0.653599
7.21739e-07,7.19789e-05,0.55942,-0.599273
5.77471e-07,7.20342e-05,0.60751,-0.540748
4.46277e-07,7.20779e-05,0.651241,-0.478343
3.29371e-07,7.2111e-05,0.69021,-0.412439
2.27831e-07,7.2135e-05,0.724056,-0.343474
1.42568e-07,7.21512e-05,0.752477,-0.271935
7.43039e-08,7.21613e-05,0.775232,-0.198347
2.35454e-08,7.21669e-05,0.792152,-0.123266
-9.42211e-09,7.21698e-05,0.803141,-0.047262
-2.4539e-08,7.21716e-05,0.80818,0.029093
-2.19655e-08,7.2174e-05,0.807322,0.105236
-2.06694e-09,7.21787e-05,0.800689,0.180627
3.46058e-08,7.21872e-05,0.788465,0.254758
8.73422e-08,7.22008e-05,0.770886,0.327158
1.55299e-07,7.22209e-05,0.748234,0.397406
2.37531e-07,7.22486e-05,0.720823,0.465127
3.33016e-07,7.22849e-05,0.688995,0.529998
4.40684e-07,7.23305e-05,0.653105,0.591746
5.59439e-07,7.23862e-05,0.61352,0.650145
6.8818e-07,7.24524e-05,0.570607,0.705018
8.25817e-07,7.25296e-05,0.524728,0.756227
9.71286e-07,7.26181e-05,0.476238,0.803674
1.12356e-06,7.27181e-05,0.425481,0.847294
1.28165e-06,7.28297e-05,0.372785,0.887055
1.44461e-06,7.29529e-05,0.318463,0.922946
1.61157e-06,7.30877e-05,0.262811,0.954983
1.78168e-06,7.32339e-05,0.206107,0.983198
1.95416e-06,7.33914e-05,0.148612,1.00764
2.12829e-06,7.35601e-05,0.0905701,1.02837
2.30338e-06,7.37397e-05,0.0322073,1.04546
2.4788e-06,7.39299e-05,-0.0262652,1.059
2.65395e-06,7.41306e-05,-0.0846515,1.06906
2.82831e-06,7.43414e-05,-0.14277,1.07574
3.00136e-06,7.4562e-05,-0.200453,1.07914
3.17264e-06,7.47922e-05,-0.257545,1.07936
3.34171e-06,7.50317e-05,-0.313902,1.0765
3.50817e-06,7.52801e-05,-0.36939,1.07066
3.67166e-06,7.55371e-05,-0.423886,1.06194
3.83182e-06,7.58024e-05,-0.477274,1.05045
3.98835e-06,7.60758e-05,-0.52945,1.03629
4.14094e-06,7.63568e-05,-0.580313,1.01956
4.28932e-06,7.66452e-05,-0.629773,1.00037
4.43323e-06,7.69408e-05,-0.677743,0.97881
4.57243e-06,7.72431e-05,-0.724144,0.954985
4.7067e-06,7.75519e-05,-0.768902,0.928992
4.83584e-06,7.7867e-05,-0.811945,0.900928
4.95963e-06,7.8188e-05,-0.85321,0.870891
5.07791e-06,7.85146e-05,-0.892635,0.838976
5.19048e-06,7.88465e-05,-0.930162,0.805277
5.29721e-06,7.91836e-05,-0.965735,0.769888
5.39791e-06,7.95254e-05,-0.999305,0.732901
5.49246e-06,7.98717e-05,-1.03082,0.694408
5.58072e-06,8.02223e-05,-1.06024,0.654502
5.66254e-06,8.05768e-05,-1.08751,0.613272
5.7378e-06,8.09351e-05,-1.1126,0.570811
5.8064e-06,8.12967e-05,-1.13547,0.527208
5.8682e-06,8.16616e-05,-1.15607,0.482554
5.9231e-06,8.20293e-05,-1.17437,0.436941
5.971e-06,8.23996e-05,-1.19033,0.390459
6.01179e-06,8.27722e-05,-1.20393,0.343201
6.04539e-06,8.31469e-05,-1.21513,0.295259
6.0717e-06,8.35233e-05,-1.2239,0.246726
6.09063e-06,8.39013e-05,-1.23021,0.197699
6.1021e-06,8.42804e-05,-1.23403,0.148271
6.10603e-06,8.46605e-05,-1.23534,0.098542
6.10235e-06,8.50411e-05,-1.23412,0.0486106
6.09099e-06,8.54221e-05,-1.23033,-0.00142153
6.07187e-06,8.5803e-05,-1.22396,-0.0514505
6.04496e-06,8.61836e-05,-1.21499,-0.10137
6.01018e-06,8.65636e-05,-1.20339,-0.15107
5.96749e-06,8.69426e-05,-1.18916,-0.20044
5.91686e-06,8.73202e-05,-1.17229,-0.249363
5.85825e-06,8.76961e-05,-1.15275,-0.297719
5.79163e-06,8.807e-05,-1.13054,-0.345387
5.71699e-06,8.84414e-05,-1.10566,-0.392237
5.63433e-06,8.881e-05,-1.07811,-0.438139
5.54366e-06,8.91753e-05,-1.04789,-0.482955
5.445e-06,8.95369e-05,-1.015,-0.526544
5.33839e-06,8.98944e-05,-0.979463,-0.568758
5.22389e-06,9.02473e-05,-0.941297,-0.609445
5.10158e-06,9.05952e-05,-0.900527,-0.648445
4.97156e-06,9.09375e-05,-0.857187,-0.685595
4.83396e-06,9.12737e-05,-0.81132,-0.720723
4.68894e-06,9.16034e-05,-0.762979,-0.753653
4.53668e-06,9.19259e-05,-0.712228,-0.784202
4.37743e-06,9.22407e-05,-0.659143,-0.812182
4.21145e-06,9.25472e-05,-0.603816,-0.837398
4.03906e-06,9.28448e-05,-0.546353,-0.859652
3.86064e-06,9.31329e-05,-0.486879,-0.878741
3.67661e-06,9.3411e-05,-0.425537,-0.894459
3.48748e-06,9.36782e-05,-0.362493,-0.906599
3.29381e-06,9.39342e-05,-0.297936,-0.914954
3.09624e-06,9.41781e-05,-0.23208,-0.91932
2.8955e-06,9.44095e-05,-0.165167,-0.9195
2.69241e-06,9.46278e-05,-0.0974687,-0.915303
2.48786e-06,9.48324e-05,-0.0292854,-0.906556
2.28285e-06,9.50229e-05,0.03905,-0.893099
2.07848e-06,9.51988e-05,0.107174,-0.874799
1.87593e-06,9.536e-05,0.174691,-0.851551
1.67646e-06,9.5506e-05,0.24118,-0.823286
1.48143e-06,9.5637e-05,0.306191,-0.789977
1.29223e-06,9.57528e-05,0.369256,-0.751647
1.11032e-06,9.58539e-05,0.429892,-0.708372
9.37171e-07,9.59405e-05,0.48761,-0.660287
7.7423e-07,9.60132e-05,0.541923,-0.607592
6.22915e-07,9.6073e-05,0.592362,-0.550552
4.84563e-07,9.61207e-05,0.638479,-0.489495
3.60399e-07,9.61575e-05,0.679867,-0.424811
2.51502e-07,9.61847e-05,0.716166,-0.356946
1.58778e-07,9.62039e-05,0.747074,-0.286394
8.29291e-08,9.62167e-05,0.772357,-0.213685
2.44463e-08,9.62246e-05,0.791851,-0.139374
-1.6405e-08,9.62294e-05,0.805468,-0.0640275
-3.95809e-08,9.62328e-05,0.813194,0.011788
-4.52511e-08,9.62365e-05,0.815084,0.0875196
-3.37815e-08,9.6242e-05,0.811261,0.162639
-5.71331e-09,9.62508e-05,0.801904,0.236649
3.82633e-08,9.62643e-05,0.787246,0.309095
9.73363e-08,9.62838e-05,0.767555,0.379566
1.70599e-07,9.63102e-05,0.743134,0.447698
2.57079e-07,9.63447e-05,0.714307,0.513177
3.55757e-07,9.63879e-05,0.681414,0.575735
4.65595e-07,9.64405e-05,0.644802,0.635151
5.85549e-07,9.6503e-05,0.604817,0.691246
7.14588e-07,9.6576e-05,0.561804,0.74388
8.51702e-07,9.66596e-05,0.516099,0.79295
9.95917e-07,9.67542e-05,0.468028,0.838384
1.14629e-06,9.68598e-05,0.417902,0.880139
1.30194e-06,9.69765e-05,0.366019,0.918195
1.46201e-06,9.71043e-05,0.312663,0.952554
1.6257e-06,9.72431e-05,0.2581,0.983236
1.79226e-06,9.73928e-05,0.20258,1.01027
1.96098e-06,9.75534e-05,0.146339,1.03372
2.13121e-06,9.77245e-05,0.0895974,1.05362
2.30232e-06,9.79061e-05,0.0325604,1.07006
2.47374e-06,9.80978e-05,-0.02458,1.08309
2.64494e-06,9.82995e-05,-0.081645,1.0928
2.8154e-06,9.8511e-05,-0.138468,1.09928
2.98468e-06,9.87319e-05,-0.194894,1.1026
3.15233e-06,9.89619e-05,-0.250778,1.10286
3.31796e-06,9.9201e-05,-0.305986,1.10014
3.48117e-06,9.94486e-05,-0.360391,1.09454
3.64163e-06,9.97047e-05,-0.413877,1.08615
3.799e-06,9.99688e-05,-0.466333,1.07505
3.95297e-06,0.000100241,-0.517658,1.06135
4.10326e-06,0.00010052,-0.567754,1.04512
4.2496e-06,0.000100807,-0.616532,1.02647
4.39172e-06,0.000101101,-0.663906,1.00549
4.52939e-06,0.000101401,-0.709798,0.982258
4.66239e-06,0.000101709,-0.75413,0.956869
4.7905e-06,0.000102022,-0.796832,0.929413
4.91351e-06,0.000102341,-0.837837,0.899976
5.03124e-06,0.000102666,-0.877079,0.868647
5.1435e-06,0.000102996,-0.914498,0.835513
5.25011e-06,0.000103331,-0.950036,0.80066
5.35091e-06,0.000103672,-0.983637,0.764174
5.44574e-06,0.000104017,-1.01525,0.726143
5.53445e-06,0.000104366,-1.04482,0.686652
5.61688e-06,0.000104719,-1.07229,0.645786
5.6929e-06,0.000105077,-1.09763,0.603633
5.76237e-06,0.000105438,-1.12079,0.56028
5.82516e-06,0.000105802,-1.14172,0.515813
5.88113e-06,0.000106169,-1.16038,0.47032
5.93017e-06,0.000106539,-1.17672,0.423891
5.97215e-06,0.000106912,-1.19072,0.376614
6.00696e-06,0.000107287,-1.20232,0.328582
6.03448e-06,0.000107664,-1.21149,0.279886
6.05461e-06,0.000108043,-1.2182,0.230621
6.06725e-06,0.000108423,-1.22242,0.180883
6.07229e-06,0.000108804,-1.2241,0.130771
6.06963e-06,0.000109186,-1.22321,0.080385
6.05919e-06,0.000109569,-1.21973,0.0298287
6.04087e-06,0.000109951,-1.21362,-0.0207916
6.0146e-06,0.000110334,-1.20487,-0.0713662
5.98029e-06,0.000110716,-1.19343,-0.121782
5.93788e-06,0.000111097,-1.17929,-0.171922
5.88731e-06,0.000111477,-1.16244,-0.221665
5.82852e-06,0.000111856,-1.14284,-0.270885
5.76146e-06,0.000112232,-1.12049,-0.319452
5.68611e-06,0.000112607,-1.09537,-0.36723
5.60244e-06,0.000112978,-1.06748,-0.414079
5.51044e-06,0.000113346,-1.03681,-0.45985
5.41013e-06,0.000113711,-1.00338,-0.504392
5.30152e-06,0.000114071,-0.967174,-0.547544
5.18467e-06,0.000114427,-0.928224,-0.58914
5.05965e-06,0.000114777,-0.886552,-0.629008
4.92657e-06,0.000115122,-0.842189,-0.666966
4.78554e-06,0.00011546,-0.795179,-0.702828
4.63674e-06,0.000115792,-0.745579,-0.7364
4.48037e-06,0.000116116,-0.693456,-0.76748
4.31668e-06,0.000116432,-0.638894,-0.79586
4.14598e-06,0.000116739,-0.581993,-0.821327
3.96862e-06,0.000117037,-0.522874,-0.843662
3.78503e-06,0.000117325,-0.461676,-0.862642
3.59569e-06,0.000117602,-0.398563,-0.878044
3.40117e-06,0.000117868,-0.333723,-0.889641
3.20212e-06,0.000118121,-0.267373,-0.897212
2.99928e-06,0.000118362,-0.199759,-0.900541
2.79347e-06,0.000118589,-0.131158,-0.89942
2.58564e-06,0.000118803,-0.0618801,-0.893656
2.37681e-06,0.000119002,0.00773136,-0.883075
2.1681e-06,0.000119186,0.0772994,-0.86753
1.96076e-06,0.000119355,0.146415,-0.846903
1.75609e-06,0.000119509,0.214638,-0.821117
1.55549e-06,0.000119647,0.281504,-0.790137
1.36042e-06,0.000119769,0.346528,-0.753984
1.17237e-06,0.000119876,0.409209,-0.712734
9.92868e-07,0.000119969,0.469044,-0.666527
8.23391e-07,0.000120046,0.525536,-0.615568
6.65386e-07,0.000120111,0.578205,-0.560129
5.20204e-07,0.000120163,0.626599,-0.500548
3.89077e-07,0.000120204,0.670308,-0.437224
2.73079e-07,0.000120235,0.708974,-0.37061
1.731e-07,0.000120258,0.7423,-0.301204
8.98279e-08,0.000120274,0.770057,-0.229537
2.37315e-08,0.000120284,0.79209,-0.156162
-2.49415e-08,0.000120292,0.808314,-0.081642
-5.61606e-08,0.000120297,0.81872,-0.00653313
-7.01005e-08,0.000120303,0.823367,0.0686226
-6.71233e-08,0.000120309,0.822374,0.143309
-4.77552e-08,0.000120319,0.815918,0.217044
-1.26611e-08,0.000120333,0.80422,0.289386
3.73822e-08,0.000120352,0.787539,0.359935
1.01512e-07,0.000120378,0.766163,0.428339
1.78805e-07,0.000120411,0.740398,0.494291
2.68297e-07,0.000120452,0.710568,0.557528
3.69008e-07,0.000120502,0.676997,0.617832
4.79953e-07,0.000120561,0.640016,0.675024
6.00156e-07,0.00012063,0.599948,0.72896
7.28666e-07,0.000120709,0.557111,0.779534
8.64558e-07,0.000120799,0.511814,0.826664
1.00694e-06,0.000120899,0.464352,0.870299
1.15497e-06,0.000121009,0.415008,0.910408
1.30784e-06,0.00012113,0.364053,0.946982
1.46478e-06,0.000121262,0.311741,0.980026
1.62506e-06,0.000121404,0.258312,1.00956
1.78802e-06,0.000121557,0.203995,1.03562
1.953e-06,0.00012172,0.149001,1.05825
2.1194e-06,0.000121893,0.0935318,1.0775
2.28668e-06,0.000122076,0.0377742,1.09344
2.45429e-06,0.000122269,-0.0180959,1.10611
2.62174e-06,0.000122471,-0.0739137,1.1156
2.78858e-06,0.000122683,-0.129525,1.12197
2.95436e-06,0.000122904,-0.184786,1.12531
3.11868e-06,0.000123134,-0.23956,1.12568
3.28116e-06,0.000123372,-0.29372,1.12317
3.44144e-06,0.000123619,-0.347148,1.11785
3.59919e-06,0.000123874,-0.39973,1.10982
3.75408e-06,0.000124137,-0.45136,1.09914
3.90582e-06,0.000124407,-0.501939,1.0859
4.05412e-06,0.000124685,-0.551372,1.07018
4.19871e-06,0.000124971,-0.599571,1.05207
4.33935e-06,0.000125263,-0.646449,1.03164
4.47578e-06,0.000125562,-0.691927,1.00898
4.60778e-06,0.000125867,-0.735927,0.984161
4.73513e-06,0.000126178,-0.778377,0.957271
4.85762e-06,0.000126496,-0.819207,0.928387
4.97505e-06,0.000126819,-0.858349,0.897592
5.08722e-06,0.000127148,-0.895738,0.864964
5.19394e-06,0.000127482,-0.931314,0.830584
5.29504e-06,0.000127821,-0.965015,0.794533
5.39035e-06,0.000128165,-0.996783,0.756892
5.47969e-06,0.000128513,-1.02656,0.717741
5.5629e-06,0.000128866,-1.0543,0.677161
5.63983e-06,0.000129222,-1.07994,0.635236
5.71031e-06,0.000129583,-1.10344,0.592048
5.7742e-06,0.000129947,-1.12473,0.547681
5.83134e-06,0.000130314,-1.14378,0.50222
5.88161e-06,0.000130684,-1.16054,0.455752
5.92485e-06,0.000131057,-1.17495,0.408365
5.96093e-06,0.000131433,-1.18698,0.360148
5.98971e-06,0.00013181,-1.19657,0.311194
6.01107e-06,0.00013219,-1.20369,0.261597
6.02487e-06,0.000132571,-1.20829,0.211452
6.031e-06,0.000132954,-1.21033,0.16086
6.02933e-06,0.000133338,-1.20978,0.109922
6.01975e-06,0.000133722,-1.20658,0.0587458
6.00214e-06,0.000134107,-1.20071,0.00743922
5.9764e-06,0.000134492,-1.19213,-0.0438838
5.94244e-06,0.000134876,-1.18081,-0.0951056
5.90015e-06,0.00013526,-1.16672,-0.146104
5.84946e-06,0.000135643,-1.14982,-0.19675
5.79027e-06,0.000136024,-1.13009,-0.246913
5.72254e-06,0.000136404,-1.10751,-0.296452
5.64621e-06,0.000136781,-1.08207,-0.345223
5.56123e-06,0.000137155,-1.05374,-0.393075
5.46758e-06,0.000137526,-1.02253,-0.439848
5.36526e-06,0.000137894,-0.988419,-0.485378
5.25428e-06,0.000138257,-0.951425,-0.529489
